class,BAND_1,BAND_2,BAND_3,BAND_4,BAND_5,BAND_6,BAND_7,BAND_8,X,Y
BurnedArea,2732,1687,1629,1626,1326,1378,1492,1640,344725.912,3770255.132
BurnedArea,2992,2035,1956,1905,1558,1714,1979,2382,344748.201,3770307.265
BurnedArea,2366,1549,1511,1500,1351,1373,1406,1661,344666.529,3770284.044
BurnedArea,2495,1596,1588,1551,1462,1509,1554,1744,344664.707,3770254.420
BurnedArea,2713,1692,1666,1610,1286,1374,1499,1708,344695.902,3770234.593
BurnedArea,2897,1831,1774,1775,1405,1536,1670,1906,344768.004,3770265.847
BurnedArea,2789,1739,1688,1681,1371,1464,1589,1792,344765.871,3770251.062
BurnedArea,3256,1886,1874,1865,1581,1620,1810,1984,344615.408,3770227.380
BurnedArea,2766,1712,1674,1626,1306,1404,1540,1801,344705.208,3770243.084
BurnedArea,2807,1729,1675,1644,1326,1380,1487,1711,344710.629,3770247.738
BurnedArea,3102,1897,1816,1812,1454,1601,1829,2086,343579.299,3771089.084
BurnedArea,3125,1833,1774,1759,1370,1479,1677,1869,343602.312,3771071.128
BurnedArea,3039,1851,1800,1784,1406,1564,1776,2045,343593.691,3771104.325
BurnedArea,3190,1933,1851,1836,1397,1494,1690,1844,343568.518,3771060.103
BurnedArea,3181,1914,1824,1822,1396,1490,1678,1888,343593.974,3771084.216
BurnedArea,3204,1914,1869,1840,1468,1616,1806,2120,343580.756,3771070.326
BurnedArea,3012,1853,1779,1776,1411,1593,1785,2075,343570.934,3771092.798
BurnedArea,3123,1887,1843,1815,1431,1586,1838,2049,343615.036,3771093.385
BurnedArea,2897,1770,1713,1695,1304,1416,1590,1770,343565.280,3771091.403
BurnedArea,3368,2088,2040,1980,1480,1734,1990,2291,343582.811,3771049.692
BurnedArea,3212,1900,1881,1835,1366,1481,1670,1904,343598.368,3771065.465
BurnedArea,2897,1770,1713,1695,1304,1416,1590,1770,343562.876,3771093.905
BurnedArea,3190,1933,1851,1836,1397,1494,1690,1844,343560.841,3771064.271
BurnedArea,3159,1894,1834,1819,1385,1534,1704,1925,343613.206,3771087.451
BurnedArea,2917,1726,1672,1639,1294,1400,1529,1716,343554.600,3771078.982
BurnedArea,3212,1900,1881,1835,1366,1481,1670,1904,343591.620,3771069.080
BurnedArea,3152,1869,1811,1786,1417,1574,1766,2000,343605.163,3771081.843
BurnedArea,3053,1806,1756,1731,1336,1432,1574,1776,343558.252,3771061.263
BurnedArea,3143,1844,1806,1774,1353,1469,1645,1853,343601.500,3771052.287
BurnedArea,3001,1841,1781,1772,1438,1596,1876,2084,343588.020,3771105.956
BurnedArea,3303,2024,1986,1914,1426,1607,1831,2129,343599.775,3771049.945
BurnedArea,2809,1721,1674,1649,1295,1420,1572,1808,343563.941,3771108.751
BurnedArea,3224,1923,1876,1867,1412,1571,1708,2067,343558.795,3771052.179
BurnedArea,3164,1923,1825,1831,1369,1510,1713,1996,343586.569,3771088.524
BurnedArea,3257,1953,1926,1879,1479,1673,1875,2195,343582.869,3771069.468
BurnedArea,3324,2036,1957,1962,1436,1583,1790,2062,343562.193,3771052.782
BurnedArea,2903,1791,1736,1719,1369,1532,1712,1953,343576.614,3771106.232
BurnedArea,2987,1816,1749,1732,1346,1486,1656,1916,343568.336,3771082.101
BurnedArea,3325,2039,1995,1948,1505,1776,1988,2284,343587.697,3771057.725
BurnedArea,3190,1933,1851,1836,1397,1494,1690,1844,343563.771,3771061.461
BurnedArea,2797,1728,1684,1657,1352,1454,1604,1808,343578.327,3771110.649
BurnedArea,3097,1899,1796,1809,1424,1598,1778,2059,343580.556,3771094.330
BurnedArea,3114,1854,1777,1769,1363,1464,1615,1888,343614.373,3771073.064
BurnedArea,3204,1914,1869,1840,1468,1616,1806,2120,343580.471,3771072.496
BurnedArea,3125,1833,1774,1759,1370,1479,1677,1869,343603.436,3771074.351
BurnedArea,2809,1721,1674,1649,1295,1420,1572,1808,343560.637,3771104.773
BurnedArea,3324,2036,1957,1962,1436,1583,1790,2062,343566.056,3771055.619
BurnedArea,3114,1854,1777,1769,1363,1464,1615,1888,343612.629,3771074.935
BurnedArea,3325,2039,1995,1948,1505,1776,1988,2284,343585.357,3771051.546
BurnedArea,3102,1897,1816,1812,1454,1601,1829,2086,343570.067,3771082.140
BurnedArea,3204,1914,1869,1840,1468,1616,1806,2120,343580.658,3771070.404
BurnedArea,3257,1953,1926,1879,1479,1673,1875,2195,343584.836,3771064.282
BurnedArea,3078,1860,1782,1759,1328,1449,1610,1857,343569.553,3771076.247
BurnedArea,3098,1837,1764,1750,1344,1468,1632,1876,343614.159,3771060.079
BurnedArea,3141,1939,1856,1818,1378,1520,1661,1920,343620.236,3771062.206
BurnedArea,2752,1651,1599,1565,1287,1373,1497,1681,343550.160,3771095.458
BurnedArea,3111,1843,1795,1762,1338,1438,1578,1810,343612.671,3771059.029
BurnedArea,3368,2088,2040,1980,1480,1734,1990,2291,343586.223,3771047.386
BurnedArea,3188,1884,1845,1817,1346,1447,1646,1881,343590.412,3771072.048
BurnedArea,3382,2098,2010,2020,1600,1808,2140,2370,343569.040,3771044.987
BurnedArea,2558,2186,2049,1630,1232,1309,1375,2321,352402.720,3769834.249
BurnedArea,2381,1766,1655,1454,1161,1225,1238,1694,352377.228,3769835.526
BurnedArea,3098,2252,2119,1855,1380,1478,1672,2402,352373.819,3769792.637
BurnedArea,3058,2411,2206,1820,1322,1445,1552,2643,352384.632,3769801.362
BurnedArea,3041,2492,2287,1831,1306,1424,1476,2599,352392.338,3769802.160
BurnedArea,2558,2186,2049,1630,1232,1309,1375,2321,352406.728,3769833.746
BurnedArea,2063,1627,1518,1367,1184,1192,1204,1638,352378.130,3769845.034
BurnedArea,2558,2186,2049,1630,1232,1309,1375,2321,352404.413,3769830.505
BurnedArea,3085,2490,2352,1876,1365,1492,1598,2645,352413.173,3769818.753
BurnedArea,2987,2341,2130,1762,1306,1411,1520,2589,352384.500,3769813.276
BurnedArea,3064,2482,2324,1853,1314,1424,1529,2488,352409.362,3769809.894
BurnedArea,2582,1776,1654,1514,1206,1253,1333,1796,352353.231,3769823.308
BurnedArea,2161,1835,1667,1401,1129,1212,1197,1845,352392.778,3769845.611
BurnedArea,3041,2492,2287,1831,1306,1424,1476,2599,352397.542,3769807.558
BurnedArea,3082,2455,2313,1866,1334,1462,1571,2475,352411.161,3769803.608
BurnedArea,1826,1623,1460,1239,1100,1117,1083,1633,352402.636,3769856.265
BurnedArea,2490,1983,1804,1542,1237,1268,1354,1952,352385.501,3769835.966
BurnedArea,2558,2186,2049,1630,1232,1309,1375,2321,352407.430,3769832.357
BurnedArea,2920,2422,2241,1820,1300,1389,1448,2629,352391.105,3769797.837
BurnedArea,2490,1983,1804,1542,1237,1268,1354,1952,352380.904,3769832.092
BurnedArea,1510,1379,1259,1152,1053,1048,1044,1460,352394.816,3769873.056
BurnedArea,2774,2178,1978,1665,1296,1372,1463,2254,352380.322,3769829.096
BurnedArea,2920,2422,2241,1820,1300,1389,1448,2629,352392.141,3769795.151
BurnedArea,1857,1621,1475,1266,1048,1113,1118,1535,352390.900,3769858.453
BurnedArea,2862,2396,2262,1783,1358,1483,1574,2930,352403.833,3769828.877
BurnedArea,2977,2133,1978,1726,1312,1398,1557,2196,352375.018,3769818.016
BurnedArea,2558,2186,2049,1630,1232,1309,1375,2321,352406.488,3769838.378
BurnedArea,3115,2239,2082,1820,1343,1426,1593,2339,352375.027,3769802.523
BurnedArea,2142,1868,1697,1393,1157,1160,1164,1892,352401.113,3769843.908
BurnedArea,3098,2252,2119,1855,1380,1478,1672,2402,352375.638,3769798.632
BurnedArea,3055,2496,2336,1850,1342,1474,1534,2898,352407.164,3769811.868
BurnedArea,2891,2355,2225,1790,1302,1401,1435,2554,352400.484,3769795.553
BurnedArea,2974,2028,1842,1699,1334,1443,1566,2228,352353.514,3769811.020
BurnedArea,2975,2209,2089,1825,1425,1535,1714,2454,352377.028,3769786.448
BurnedArea,2977,2133,1978,1726,1312,1398,1557,2196,352376.871,3769812.293
BurnedArea,2774,2178,1978,1665,1296,1372,1463,2254,352382.207,3769821.096
BurnedArea,3082,2455,2313,1866,1334,1462,1571,2475,352413.677,3769807.610
BurnedArea,1774,1459,1385,1281,1207,1152,1187,1687,352367.120,3769850.057
BurnedArea,1510,1379,1259,1152,1053,1048,1044,1460,352395.485,3769871.689
BurnedArea,2975,2209,2089,1825,1425,1535,1714,2454,352375.976,3769781.081
BurnedArea,3149,2158,2003,1812,1339,1457,1560,2229,352367.686,3769805.573
BurnedArea,2826,2294,2143,1786,1343,1413,1547,2511,352389.475,3769789.324
BurnedArea,1638,1479,1358,1194,1050,1068,1049,1409,352397.434,3769861.311
BurnedArea,2585,2210,2093,1646,1210,1281,1334,2254,352415.458,3769833.073
BurnedArea,2381,1766,1655,1454,1161,1225,1238,1694,352375.049,3769837.203
BurnedArea,2774,2178,1978,1665,1296,1372,1463,2254,352389.860,3769823.952
BurnedArea,1857,1621,1475,1266,1048,1113,1118,1535,352397.777,3769854.191
BurnedArea,2135,1755,1607,1393,1177,1191,1215,1758,352385.305,3769840.056
BurnedArea,2973,2028,1882,1705,1339,1460,1548,2173,352368.949,3769810.047
BurnedArea,2381,1766,1655,1454,1161,1225,1238,1694,352378.585,3769834.184
BurnedArea,2829,2129,1970,1674,1279,1314,1411,2174,351027.544,3769587.999
BurnedArea,2461,2203,2043,1560,1220,1292,1336,2667,351056.839,3769595.981
BurnedArea,2730,2142,1954,1642,1293,1366,1461,2280,351030.010,3769588.089
BurnedArea,1942,1848,1700,1356,1159,1155,1180,1736,351054.384,3769545.859
BurnedArea,2049,1984,1839,1421,1189,1248,1284,2304,351080.318,3769578.384
BurnedArea,2461,2203,2043,1560,1220,1292,1336,2667,351050.860,3769598.821
BurnedArea,1998,1915,1752,1389,1196,1234,1263,2145,351051.072,3769555.194
BurnedArea,2164,2060,1940,1463,1151,1215,1220,1964,351061.338,3769582.699
BurnedArea,2017,1980,1853,1423,1200,1280,1269,2278,351072.853,3769570.682
BurnedArea,2009,1950,1802,1425,1186,1314,1265,2379,351068.089,3769560.813
BurnedArea,2003,1892,1737,1382,1155,1192,1203,1882,351040.445,3769548.031
BurnedArea,2069,2027,1900,1429,1187,1262,1236,2199,351075.160,3769585.989
BurnedArea,1945,1851,1711,1386,1186,1238,1236,2051,351071.594,3769555.891
BurnedArea,2929,2134,2030,1716,1259,1340,1436,2158,351019.809,3769594.963
BurnedArea,2009,1950,1802,1425,1186,1314,1265,2379,351061.804,3769567.913
BurnedArea,2030,1939,1804,1414,1210,1283,1235,2105,351088.797,3769566.146
BurnedArea,2847,2240,2048,1683,1217,1331,1369,2431,351033.756,3769603.263
BurnedArea,2017,1980,1853,1423,1200,1280,1269,2278,351076.661,3769574.411
BurnedArea,1940,1815,1686,1369,1147,1164,1164,1659,351060.140,3769549.640
BurnedArea,2550,2153,1978,1593,1210,1300,1325,2181,351049.386,3769587.343
BurnedArea,2466,2357,2188,1624,1197,1288,1316,2466,351062.026,3769618.146
BurnedArea,2105,1964,1801,1427,1166,1225,1213,2180,351043.163,3769557.341
BurnedArea,2017,1980,1853,1423,1200,1280,1269,2278,351074.915,3769579.909
BurnedArea,2164,2060,1940,1463,1151,1215,1220,1964,351069.927,3769582.712
BurnedArea,1945,1851,1711,1386,1186,1238,1236,2051,351070.518,3769554.486
BurnedArea,1942,1848,1700,1356,1159,1155,1180,1736,351051.507,3769548.110
BurnedArea,2643,2214,2032,1615,1277,1385,1416,2448,351045.596,3769595.996
BurnedArea,2105,1971,1845,1445,1183,1268,1255,2181,351091.162,3769560.923
BurnedArea,2716,2117,1985,1643,1265,1330,1404,2213,351028.876,3769571.723
BurnedArea,2069,2027,1900,1429,1187,1262,1236,2199,351076.814,3769582.067
BurnedArea,1945,1851,1711,1386,1186,1238,1236,2051,351070.522,3769555.933
BurnedArea,2129,2025,1840,1461,1292,1343,1370,2606,351059.621,3769569.722
BurnedArea,2611,2123,1949,1606,1249,1336,1418,2206,351037.837,3769578.088
BurnedArea,2809,2181,1987,1668,1261,1386,1429,2498,351038.623,3769594.329
BurnedArea,2250,2096,1913,1509,1223,1268,1282,2256,351054.972,3769578.826
BurnedArea,2105,1964,1801,1427,1166,1225,1213,2180,351045.775,3769558.586
BurnedArea,2362,2126,1973,1534,1146,1193,1228,2060,351053.833,3769587.856
BurnedArea,2548,2328,2122,1587,1203,1333,1314,2469,351054.984,3769606.208
BurnedArea,2009,1950,1802,1425,1186,1314,1265,2379,351064.144,3769563.225
BurnedArea,1942,1848,1700,1356,1159,1155,1180,1736,351053.262,3769548.478
BurnedArea,2382,2318,2156,1616,1253,1374,1412,2673,351070.155,3769613.212
BurnedArea,2455,2078,1918,1557,1240,1371,1411,2338,351031.059,3769567.219
BurnedArea,1976,1921,1790,1409,1183,1269,1246,2105,351071.071,3769563.358
BurnedArea,2084,2017,1878,1453,1212,1300,1288,2272,351061.866,3769576.323
BurnedArea,2809,2181,1987,1668,1261,1386,1429,2498,351035.986,3769594.179
BurnedArea,2515,2384,2231,1669,1233,1302,1350,2388,351065.122,3769621.961
BurnedArea,2461,2203,2043,1560,1220,1292,1336,2667,351055.430,3769595.960
BurnedArea,2084,2017,1878,1453,1212,1300,1288,2272,351063.216,3769578.564
BurnedArea,2382,2278,2117,1569,1208,1327,1304,2741,351061.904,3769600.432
BurnedArea,2611,2123,1949,1606,1249,1336,1418,2206,351038.339,3769574.135
BurnedArea,2950,2417,2264,1804,1220,1330,1403,2770,353585.690,3772347.569
BurnedArea,3025,2001,1871,1732,1317,1400,1523,2103,353559.277,3772328.179
BurnedArea,2920,2552,2372,1851,1297,1418,1544,2816,353586.880,3772355.692
BurnedArea,2902,2569,2388,1893,1346,1530,1708,2942,353587.031,3772365.631
BurnedArea,2384,1743,1622,1455,1158,1195,1222,1533,353539.018,3772347.963
BurnedArea,2972,2004,1865,1690,1304,1377,1514,2188,353562.564,3772304.557
BurnedArea,2790,1956,1775,1639,1351,1400,1586,2174,353549.017,3772338.246
BurnedArea,2780,2317,2175,1739,1333,1493,1679,2839,353565.603,3772352.061
BurnedArea,3025,2001,1871,1732,1317,1400,1523,2103,353553.223,3772324.592
BurnedArea,3070,2114,2025,1769,1326,1386,1548,2130,353572.301,3772337.076
BurnedArea,2920,2552,2372,1851,1297,1418,1544,2816,353581.174,3772358.757
BurnedArea,2965,2088,1965,1720,1320,1395,1555,2156,353599.570,3772322.533
BurnedArea,2603,1955,1720,1566,1219,1277,1372,1781,353547.303,3772345.996
BurnedArea,3030,1977,1861,1701,1321,1378,1510,2049,353566.666,3772316.043
BurnedArea,2950,2417,2264,1804,1220,1330,1403,2770,353582.243,3772348.270
BurnedArea,3059,1957,1831,1696,1336,1423,1556,2027,353574.298,3772318.787
BurnedArea,2967,2039,1859,1720,1369,1494,1660,2288,353555.068,3772335.447
BurnedArea,2591,2120,1867,1599,1279,1341,1442,2307,353553.363,3772355.352
BurnedArea,3061,2072,1957,1758,1370,1444,1638,2201,353568.768,3772331.676
BurnedArea,2721,2409,2338,1760,1232,1372,1378,3124,353573.567,3772361.185
BurnedArea,2603,1955,1720,1566,1219,1277,1372,1781,353549.648,3772341.736
BurnedArea,3053,1959,1828,1698,1332,1424,1581,2041,353583.342,3772319.259
BurnedArea,2911,2605,2379,1866,1231,1414,1485,2758,353593.783,3772353.078
BurnedArea,3061,2072,1957,1758,1370,1444,1638,2201,353568.271,3772330.196
BurnedArea,2793,2130,1883,1675,1396,1536,1714,2352,353559.546,3772342.372
BurnedArea,3053,1959,1828,1698,1332,1424,1581,2041,353584.776,3772312.390
BurnedArea,3025,2001,1871,1732,1317,1400,1523,2103,353559.896,3772329.793
BurnedArea,2777,2464,2288,1834,1300,1455,1558,2714,353586.856,3772373.173
BurnedArea,3025,2001,1871,1732,1317,1400,1523,2103,353555.449,3772322.721
BurnedArea,2911,2605,2379,1866,1231,1414,1485,2758,353596.664,3772351.963
BurnedArea,2969,2624,2386,1951,1395,1648,1927,2874,353596.733,3772364.963
BurnedArea,2938,2084,1928,1715,1298,1394,1520,2212,353600.026,3772319.677
BurnedArea,2897,2479,2286,1800,1268,1372,1486,2896,353592.770,3772340.071
BurnedArea,3026,2011,1916,1716,1326,1407,1564,2033,353582.423,3772322.503
BurnedArea,2953,2267,2112,1783,1429,1586,1814,2497,353566.288,3772344.295
BurnedArea,3006,2363,2239,1826,1353,1460,1572,2464,353575.493,3772343.017
BurnedArea,3026,2011,1916,1716,1326,1407,1564,2033,353585.478,3772320.476
BurnedArea,3088,1979,1889,1726,1330,1393,1536,2011,353575.180,3772326.991
BurnedArea,2591,2120,1867,1599,1279,1341,1442,2307,353554.293,3772351.653
BurnedArea,2780,2317,2175,1739,1333,1493,1679,2839,353568.570,3772351.233
BurnedArea,2969,2624,2386,1951,1395,1648,1927,2874,353591.808,3772362.571
BurnedArea,2897,2479,2286,1800,1268,1372,1486,2896,353599.000,3772345.482
BurnedArea,3070,2114,2025,1769,1326,1386,1548,2130,353570.684,3772330.499
BurnedArea,2967,2039,1859,1720,1369,1494,1660,2288,353557.744,3772335.463
BurnedArea,3059,1957,1831,1696,1336,1423,1556,2027,353577.802,3772310.993
BurnedArea,3012,2001,1860,1704,1294,1394,1520,2086,353595.456,3772319.339
BurnedArea,3025,2001,1871,1732,1317,1400,1523,2103,353554.910,3772323.936
BurnedArea,3006,2363,2239,1826,1353,1460,1572,2464,353573.724,3772344.875
BurnedArea,3059,1957,1831,1696,1336,1423,1556,2027,353572.137,3772319.928
BurnedArea,2950,2417,2264,1804,1220,1330,1403,2770,353587.762,3772344.043
BurnedArea,3149,2281,2120,2010,1572,1648,1962,2632,354086.625,3773184.741
BurnedArea,3071,2176,2012,1924,1254,1355,1494,1965,354090.446,3773199.858
BurnedArea,3071,2176,2012,1924,1254,1355,1494,1965,354090.337,3773197.646
BurnedArea,3149,2281,2120,2010,1572,1648,1962,2632,354088.194,3773189.933
BurnedArea,2883,2003,1890,1689,1258,1401,1511,2124,354126.694,3773201.208
BurnedArea,2870,2023,1918,1748,1382,1517,1758,2368,354102.769,3773175.509
BurnedArea,3119,2103,1981,1758,1318,1420,1552,2251,354126.848,3773163.894
BurnedArea,3089,2223,2122,1903,1552,1710,2042,2828,354099.002,3773213.322
BurnedArea,2876,1986,1824,1688,1251,1331,1411,2087,354115.256,3773182.157
BurnedArea,2880,2096,1947,1830,1248,1349,1453,1878,354097.119,3773159.017
BurnedArea,2991,2079,1961,1755,1288,1412,1539,2196,354118.713,3773165.772
BurnedArea,3209,2313,2123,2026,1405,1522,1764,2395,354089.746,3773198.020
BurnedArea,2995,2086,1976,1800,1442,1616,1794,2376,354108.591,3773217.063
BurnedArea,2876,1986,1824,1688,1251,1331,1411,2087,354116.532,3773185.532
BurnedArea,3193,2279,2107,1908,1366,1473,1707,2488,354078.709,3773206.259
BurnedArea,2991,2079,1961,1755,1288,1412,1539,2196,354113.506,3773161.930
BurnedArea,3149,2281,2120,2010,1572,1648,1962,2632,354081.129,3773188.664
BurnedArea,3094,2185,2079,1906,1444,1561,1817,2349,354097.447,3773208.438
BurnedArea,2995,2086,1976,1800,1442,1616,1794,2376,354103.992,3773213.171
BurnedArea,2858,1956,1805,1674,1257,1303,1454,1902,354119.761,3773197.708
BurnedArea,2937,1995,1893,1746,1291,1386,1463,1879,354104.789,3773205.497
BurnedArea,2883,2003,1890,1689,1258,1401,1511,2124,354122.396,3773201.067
BurnedArea,3311,2399,2165,2051,1524,1686,2046,2770,354077.579,3773191.869
BurnedArea,2858,2017,1892,1714,1244,1298,1446,1996,354128.252,3773213.301
BurnedArea,3080,2158,2039,1811,1305,1404,1593,2200,354114.720,3773159.958
BurnedArea,2937,1995,1893,1746,1291,1386,1463,1879,354106.085,3773206.998
BurnedArea,2937,1995,1893,1746,1291,1386,1463,1879,354109.438,3773209.444
BurnedArea,2954,2075,1924,1716,1326,1414,1582,2197,354121.869,3773196.164
BurnedArea,3074,2082,1957,1742,1309,1402,1560,2195,354120.528,3773176.825
BurnedArea,2870,2023,1918,1748,1382,1517,1758,2368,354108.032,3773176.605
BurnedArea,2914,2086,2043,1842,1550,1749,2032,2580,354099.754,3773177.899
BurnedArea,2870,2070,2026,1818,1454,1604,1749,2210,354090.981,3773167.900
BurnedArea,3149,2281,2120,2010,1572,1648,1962,2632,354089.442,3773182.737
BurnedArea,2870,2070,2026,1818,1454,1604,1749,2210,354095.760,3773169.476
BurnedArea,2879,2117,1932,1790,1288,1399,1510,2103,354129.936,3773226.866
BurnedArea,2870,2070,2026,1818,1454,1604,1749,2210,354098.049,3773168.056
BurnedArea,3089,2223,2122,1903,1552,1710,2042,2828,354097.649,3773214.743
BurnedArea,3311,2399,2165,2051,1524,1686,2046,2770,354078.700,3773190.150
BurnedArea,2880,2096,1947,1830,1248,1349,1453,1878,354096.486,3773157.804
BurnedArea,3119,2103,1981,1758,1318,1420,1552,2251,354120.433,3773163.984
BurnedArea,2923,2022,1890,1714,1249,1350,1492,2235,354116.822,3773177.748
BurnedArea,2908,2068,1976,1775,1476,1544,1758,2263,354102.777,3773165.913
BurnedArea,2954,2075,1924,1716,1326,1414,1582,2197,354126.042,3773192.348
BurnedArea,2937,1995,1893,1746,1291,1386,1463,1879,354101.304,3773208.490
BurnedArea,2833,2127,1956,1762,1334,1457,1646,2337,354131.898,3773232.776
BurnedArea,2914,2086,2043,1842,1550,1749,2032,2580,354098.519,3773177.929
BurnedArea,3311,2399,2165,2051,1524,1686,2046,2770,354073.982,3773191.539
BurnedArea,2991,2079,1961,1755,1288,1412,1539,2196,354115.460,3773166.286
BurnedArea,3010,2205,2013,1867,1316,1498,1642,2366,354111.852,3773222.673
BurnedArea,2870,2023,1918,1748,1382,1517,1758,2368,354101.071,3773171.125
BurnedArea,2504,1959,1834,1537,1171,1278,1353,2460,356888.201,3772591.797
BurnedArea,2662,2064,1916,1600,1193,1281,1385,2272,356884.207,3772556.444
BurnedArea,2714,2006,1845,1587,1227,1278,1401,2204,356900.939,3772548.471
BurnedArea,2675,1923,1781,1554,1179,1264,1388,2072,356913.080,3772563.997
BurnedArea,2648,2107,1962,1612,1174,1285,1326,2273,356877.663,3772552.970
BurnedArea,2641,2081,1906,1602,1157,1259,1340,2003,356878.406,3772568.422
BurnedArea,2415,1875,1742,1466,1149,1212,1305,2034,356917.198,3772593.733
BurnedArea,2634,1914,1779,1542,1168,1256,1357,2055,356910.627,3772572.330
BurnedArea,2601,1941,1792,1546,1179,1252,1357,2063,356928.472,3772575.663
BurnedArea,2419,1847,1725,1468,1158,1206,1330,1928,356906.108,3772590.722
BurnedArea,2697,1977,1823,1572,1199,1256,1371,2229,356907.831,3772550.918
BurnedArea,2655,2042,1881,1587,1156,1265,1363,2099,356884.451,3772562.702
BurnedArea,2683,2132,1990,1623,1212,1280,1391,2248,356868.407,3772588.488
BurnedArea,2673,2136,1921,1602,1176,1298,1331,2422,356858.051,3772566.147
BurnedArea,2728,2072,1929,1638,1210,1280,1410,2156,356893.555,3772537.720
BurnedArea,2634,1914,1779,1542,1168,1256,1357,2055,356918.218,3772579.276
BurnedArea,2728,2072,1929,1638,1210,1280,1410,2156,356897.560,3772536.623
